year,month,day_idx,cumflow
2025,1,5,0.036752136752136844
2025,1,6,0.026495726495726513
2025,1,7,0.008547008547008628
2025,1,8,0.010256410256410331
2025,1,9,0.0017094017094017033
2025,1,10,-0.007692307692307665
2025,1,11,-0.0017094017094017033
2025,1,12,-0.006837606837606813
2025,1,13,-0.012820512820512775
2025,1,14,-0.0132478632478632
2025,1,15,-0.011965811965811923
2025,1,16,-0.033333333333333326
2025,1,17,-0.037606837606837584
2025,1,22,-0.04188034188034184
2025,2,1,-0.07777777777777772
2025,2,2,-0.05128205128205121
2025,2,3,-0.03076923076923066
2025,2,4,-0.017094017094017033
2025,2,5,-0.013675213675213627
2025,2,6,-0.02350427350427342
2025,2,7,0.0034188034188035177
2025,2,8,0.007692307692307776
2025,2,9,0.013675213675213738
2025,2,10,0.023076923076923106
2025,2,11,0.03589743589743599
2025,2,12,0.02478632478632481
2025,2,13,0.029059829059829068
2025,2,14,0.02478632478632481
2025,2,15,0.03846153846153855
2025,2,16,0.027350427350427364
2025,2,17,0.03589743589743599
2025,2,18,0.02564102564102566
2025,2,19,0.07692307692307698
2025,2,20,0.0658119658119658
2025,3,2,0.07179487179487187
2025,3,3,0.1051282051282052
2025,3,4,0.11623931623931627
2025,3,5,0.1085470085470086
2025,3,6,0.12136752136752138
2025,3,7,0.12564102564102564
2025,3,8,0.14017094017094023
2025,3,9,0.14188034188034193
2025,3,10,0.13931623931623938
2025,3,11,0.15384615384615397
2025,3,12,0.13504273504273512
2025,3,13,0.13418803418803427
2025,3,14,0.15042735042735045
2025,3,15,0.14273504273504278
2025,3,16,0.15213675213675215
2025,3,17,0.1512820512820513
2025,3,18,0.15982905982905993
2025,3,19,0.1726495726495727
2025,3,20,0.16410256410256419
2025,3,21,0.15982905982905993
2025,4,1,0.1675213675213676
2025,4,2,0.11367521367521372
2025,4,3,0.10940170940170946
2025,4,4,0.11282051282051286
2025,4,5,0.09487179487179498
2025,4,6,0.09658119658119668
2025,4,7,0.10085470085470094
2025,4,8,0.1264957264957265
2025,4,9,0.14273504273504278
2025,4,10,0.14102564102564108
2025,4,11,0.12564102564102564
2025,4,12,0.1478632478632479
2025,4,13,0.1743589743589744
2025,4,14,0.17863247863247866
2025,4,15,0.1760683760683761
2025,4,16,0.1760683760683761
2025,4,17,0.170940170940171
2025,4,18,0.20256410256410262
2025,4,19,0.20341880341880347
2025,4,20,0.20427350427350432
2025,4,21,0.21623931623931636
2025,4,22,0.20683760683760688
2025,5,2,0.21452991452991466
2025,5,5,0.21623931623931636
2025,5,6,0.4042735042735044
2025,5,7,0.4410256410256411
2025,5,8,0.4393162393162394
2025,5,9,0.49572649572649574
2025,5,10,0.4982905982905983
2025,5,11,0.5076923076923078
2025,5,12,0.5256410256410257
2025,5,13,0.535897435897436
2025,5,14,0.5299145299145299
2025,5,15,0.5444444444444445
2025,5,16,0.5367521367521368
2025,5,17,0.5162393162393163
2025,5,18,0.5025641025641027
2025,5,19,0.5735042735042736
2025,5,20,0.5487179487179488
2025,5,21,0.5401709401709403
2025,5,22,0.5487179487179488
2025,6,1,0.6162393162393163
2025,6,3,0.62991452991453
2025,6,4,0.5957264957264958
2025,6,6,0.6564102564102564
2025,6,7,0.6658119658119659
2025,6,8,0.7256410256410257
2025,6,9,0.717948717948718
2025,6,10,0.6829059829059829
2025,6,11,0.6965811965811967
2025,6,12,0.6846153846153846
2025,6,13,0.7051282051282052
2025,6,14,0.7341880341880342
2025,6,15,0.7581196581196582
2025,6,16,0.7700854700854701
2025,6,17,0.7700854700854701
2025,6,18,0.858974358974359
2025,6,19,0.8393162393162393
2025,6,20,0.8341880341880342
2025,6,21,0.8811965811965813
2025,7,1,0.8811965811965813
2025,7,2,0.8162393162393163
2025,7,3,0.8170940170940172
2025,7,4,0.7410256410256411
2025,7,5,0.841025641025641
2025,7,6,0.941025641025641
2025,7,7,0.9589743589743591
2025,7,8,0.9376068376068376
2025,7,9,0.9846153846153847
2025,7,10,1.0521367521367522
2025,7,11,1.0683760683760684
2025,7,12,1.0350427350427351
2025,7,13,1.082905982905983
2025,7,14,1.0162393162393164
2025,7,15,1.0341880341880343
2025,7,16,1.082905982905983
2025,7,17,1.0957264957264958
2025,7,18,1.0495726495726496
2025,7,19,1.0307692307692309
2025,7,20,0.9948717948717949
2025,7,21,1.1128205128205129
2025,7,22,1.0555555555555556
2025,7,23,1.1333333333333333
2025,8,1,1.0333333333333334
2025,8,2,1.0897435897435899
2025,8,3,1.1641025641025642
2025,8,4,1.3452991452991454
2025,8,5,1.4393162393162393
2025,8,6,1.5290598290598292
2025,8,7,1.494871794871795
2025,8,8,1.4393162393162393
2025,8,9,1.3452991452991454
2025,8,10,1.388034188034188
2025,8,12,1.3965811965811967
2025,8,13,1.417948717948718
2025,8,14,1.3837606837606837
2025,8,15,1.4307692307692308
2025,8,16,1.511965811965812
2025,8,17,1.494871794871795
2025,8,18,1.4905982905982906
2025,8,19,1.435042735042735
2025,8,20,1.4735042735042736
2025,8,21,1.5034188034188034
2025,9,1,1.4905982905982906
2025,9,2,1.4435897435897436
2025,9,3,1.3752136752136752
2025,9,4,1.4222222222222223
2025,9,5,1.4051282051282052
2025,9,6,1.4692307692307693
2025,9,7,1.5290598290598292
2025,9,8,1.5076923076923077
2025,9,9,1.524786324786325
2025,9,10,1.4264957264957265
2025,9,11,1.4051282051282052
2025,9,12,1.3837606837606837
2025,9,13,1.417948717948718
2025,9,14,1.417948717948718
2025,9,15,1.4735042735042736
2025,9,16,1.4863247863247864
2025,9,17,1.4264957264957265
2025,9,18,1.4222222222222223
2025,9,19,1.4735042735042736
2025,9,20,1.4863247863247864
2025,9,21,1.6700854700854701
2025,9,22,1.7
2025,10,1,1.794017094017094
2025,10,2,1.7427350427350428
2025,10,8,1.7598290598290598
2025,10,9,1.776923076923077
2025,10,10,1.6743589743589744
2025,10,11,1.682905982905983
2025,10,12,1.6358974358974359
2025,10,13,1.6102564102564103
2025,10,14,1.5675213675213675
2025,10,15,1.541880341880342
2025,10,16,1.5846153846153848
2025,10,17,1.6358974358974359
2025,10,18,1.6017094017094018
2025,10,19,1.6358974358974359
2025,10,20,1.6700854700854701
2025,10,21,1.605982905982906
2025,10,22,1.72991452991453
2025,10,23,1.7427350427350428
2025,11,1,1.8923076923076925
2025,11,2,1.9222222222222223
2025,11,3,1.7982905982905983
2025,11,4,1.5632478632478632
2025,11,5,1.5632478632478632
2025,11,6,1.4478632478632478
2025,11,7,1.3794871794871795
2025,11,8,1.3666666666666667
2025,11,9,1.388034188034188
2025,11,10,1.4393162393162393
2025,11,11,1.4307692307692308
2025,11,12,1.400854700854701
2025,11,13,1.4820512820512821
2025,11,14,1.588888888888889
2025,11,15,1.5974358974358975
2025,11,16,1.6786324786324787
2025,11,17,1.7042735042735044
2025,11,18,1.7
2025,11,19,1.8367521367521369
2025,11,20,1.747008547008547
2025,12,1,1.7213675213675215
2025,12,2,1.6786324786324787
2025,12,3,1.6572649572649574
2025,12,4,1.6786324786324787
2025,12,5,1.7384615384615385
2025,12,6,1.8666666666666667
2025,12,7,1.7854700854700856
2025,12,8,1.7170940170940172
2025,12,9,1.72991452991453
2025,12,10,1.6786324786324787
2025,12,11,1.7085470085470087
2025,12,12,1.8196581196581196
2025,12,13,1.7555555555555555
2025,12,14,1.6444444444444446
2025,12,15,1.6401709401709401
2025,12,16,1.6487179487179489
2025,12,17,1.5803418803418805
2025,12,18,1.5547008547008547
2025,12,20,1.5290598290598292
2025,12,21,1.5675213675213675
2025,12,22,1.5376068376068377
2026,1,1,0.0
2026,1,2,0.016494845360824795
2026,1,3,-0.13608247422680408
2026,1,4,-0.11134020618556695
2026,1,5,-0.1319587628865979
2026,1,6,-0.03711340206185565
2026,1,7,-0.08247422680412364
2026,1,8,-0.07835051546391747
2026,1,9,-0.024742268041237025
2026,1,10,0.03711340206185576
2026,1,11,0.061855670103092786
2026,1,12,0.03298969072164959
2026,1,13,0.11546391752577323
2026,1,14,0.1938144329896907
2026,1,15,0.43711340206185567
2026,1,16,0.3587628865979382
2026,1,17,0.3711340206185567
2026,1,18,0.35463917525773203
2026,1,19,0.3134020618556701
2026,1,20,0.3587628865979382
2026,1,21,0.30515463917525776
2026,2,1,0.33814432989690724
2026,2,2,0.32164948453608244
2026,2,3,0.2556701030927835
2026,2,4,0.3711340206185567
2026,2,5,0.1938144329896907
2026,2,6,0.2721649484536083
2026,2,7,0.35051546391752586
2026,2,8,0.4041237113402062
2026,2,9,0.4041237113402062
2026,2,10,0.32164948453608244
2026,2,14,0.4329896907216495
2026,2,15,0.45773195876288664
2026,2,16,0.5319587628865979
2026,2,17,0.5113402061855671
2026,2,18,0.5690721649484537
2026,2,19,0.6927835051546393
2026,2,20,0.6556701030927835
2026,3,2,0.4329896907216495
2026,3,3,0.28041237113402073
2026,3,4,0.41237113402061865
2026,3,5,0.6020618556701032
2026,3,6,0.5237113402061856
2026,3,7,0.5649484536082474
2026,3,8,0.709278350515464
2026,3,9,0.7381443298969073
2026,3,10,0.9030927835051548
2026,3,11,0.7876288659793815
2026,3,12,0.956701030927835
2026,3,13,1.0639175257731959
2026,3,14,1.1216494845360825
2026,3,15,1.043298969072165
2026,3,16,0.754639175257732
2026,3,17,0.820618556701031
2026,3,18,0.7876288659793815
2026,3,19,0.6350515463917527
2026,3,20,0.7752577319587629
2026,3,21,0.7670103092783506
