year,month,day_idx,cumflow
2025,7,9,0.14565840398181762
2025,7,10,0.14355738181382982
2025,7,11,0.16246497851160546
2025,7,12,0.17226885817659587
2025,7,13,0.18417376000957408
2025,7,14,0.2121848066044485
2025,7,15,0.2415967127351062
2025,7,16,0.22619046346972915
2025,7,17,0.2422968753673116
2025,7,18,0.23179283307011556
2025,7,19,0.252100755032302
2025,7,20,0.28291325356305563
2025,7,21,0.2528011848001932
2025,7,22,0.2563025322325918
2025,7,23,0.3102241375257251
2025,8,1,0.17997198280928428
2025,8,2,0.2619049018329782
2025,8,3,0.2401961203350096
2025,8,4,0.3207284469586067
2025,8,5,0.33613442908829794
2025,8,6,0.40406169124671143
2025,8,7,0.4019609362144094
2025,8,8,0.4488795795070599
2025,8,9,0.4348739226417795
2025,8,10,0.45378151933955513
2025,8,11,0.4425770472744679
2025,8,12,0.4313725752093809
2025,8,13,0.36274515041876176
2025,8,14,0.3165266697583169
2025,8,15,0.29551831802823947
2025,8,16,0.3956584039818176
2025,8,17,0.4159663259440036
2025,8,18,0.4299719828092843
2025,8,19,0.4327731676094775
2025,8,20,0.4530813567073497
2025,8,21,0.394257811581721
2025,9,2,0.34663873852117955
2025,9,3,0.4481794168748543
2025,9,4,0.5021010221679878
2025,9,5,0.4936974677674082
2025,9,6,0.497899244967698
2025,9,7,0.529411906130657
2025,9,8,0.5063025322325918
2025,9,9,0.5490196654606381
2025,9,10,0.6141457428188584
2025,9,11,0.6988795795070599
2025,9,12,0.7184873388370407
2025,9,13,0.6946780694424557
2025,9,14,0.7100843187078325
2025,9,15,0.7668068416654734
2025,9,16,0.7997200952285293
2025,9,17,0.7289916482699224
2025,9,18,0.7338935881024176
2025,9,19,0.6960783947068667
2025,9,20,0.7205880938693427
2025,9,21,0.7436974677674082
2025,9,22,0.7492998373677946
2025,10,1,0.7738095365302706
2025,10,2,0.7584032872648938
2025,10,3,0.7191877686049319
2025,10,4,0.7843138459631522
2025,10,5,0.7338935881024176
2025,10,6,0.7724092112658598
2025,10,7,0.778711476362766
2025,10,8,0.604341863153868
2025,10,9,0.7058822743718571
2025,10,10,0.6519609362144094
2025,10,11,0.6855743524096707
2025,10,12,0.6659663259440041
2025,10,13,0.7121850737401347
2025,10,14,0.779411906130657
2025,10,15,0.7703084562335578
2025,10,16,0.7492998373677946
2025,10,17,0.7843138459631522
2025,10,18,0.8193278545585101
2025,10,19,0.9327734347451633
2025,10,20,0.9950983273031904
2025,10,21,1.0434172958602517
2025,10,22,0.895658136846132
2025,10,23,0.9663865838047387
2025,11,1,1.0147060866331714
2025,11,2,0.9047621210146026
2025,11,3,0.9404760251064803
2025,11,4,0.8424372284565755
2025,11,5,0.8046220350610245
2025,11,6,0.9320730049772721
2025,11,7,0.9180670809763061
2025,11,8,0.8641457428188584
2025,11,9,0.7450983273031904
2025,11,10,0.7514005924000966
2025,11,11,0.7415967127351062
2025,11,12,0.6568628760469046
2025,11,13,0.6932772099066735
2025,11,14,0.6148459054510633
2025,11,15,0.6512605064465182
2025,11,16,0.797619340196227
2025,11,17,0.8305320594879115
2025,11,18,0.8508402485857836
2025,11,20,0.8823531768844286
2025,12,1,0.8767508072840422
2025,12,2,0.8991597514142162
2025,12,3,0.8991597514142162
2025,12,4,0.9222691253122817
2025,12,5,0.9425773144101537
2025,12,6,0.9005600766786273
2025,12,7,0.910364490614989
2025,12,8,0.912465245647291
2025,12,9,0.8774512370519332
2025,12,10,0.8396360436563823
2025,12,11,0.8452384132567687
2025,12,12,0.8823531768844286
2025,12,13,0.7808122313950681
2025,12,14,0.8704480079157646
2025,12,15,0.9075633058147958
2025,12,16,0.9334733302416829
2025,12,17,0.9782912185020312
2025,12,18,0.9810924033022244
2025,12,20,0.9684873388370407
2025,12,21,0.9313725752093809
2025,12,22,0.8578434777219524
2025,12,23,0.8263305494233075
2026,1,1,0.0
2026,1,2,0.06945348032794119
2026,1,3,0.038585593939661544
2026,1,4,0.0707399284652408
2026,1,5,0.06816703219064157
2026,1,6,0.13119023437691646
2026,1,7,0.12025787839090962
2026,1,8,0.08231501788368978
2026,1,9,-0.04758778708351108
2026,1,10,-0.033440782662878865
